id,celltype_id,sample_id
61496,169,SAM000090585
61497,167,SAM000090583
61498,167,SAM000090580
61499,169,SAM000090579
61500,167,SAM000090578
61501,168,SAM000090577
61502,167,SAM000090576
61503,185,SAM000090574
61504,167,SAM000090652
61505,168,SAM000090731
61506,168,SAM000090729
61507,33,SAM000090728
61508,170,SAM000090726
61509,171,SAM000090722
61510,170,SAM000090720
61511,2,SAM000090716
61512,167,SAM000090712
61513,167,SAM000090711
61514,170,SAM000090732
61515,2,SAM000090708
61516,170,SAM000090735
61517,171,SAM000090759
61518,170,SAM000090755
61519,30,SAM000090754
61520,171,SAM000090753
61521,30,SAM000090752
61522,168,SAM000090749
61523,30,SAM000090747
61524,30,SAM000090746
61525,30,SAM000090744
61526,30,SAM000090743
61527,167,SAM000090742
61528,170,SAM000090741
61529,168,SAM000090739
61530,167,SAM000090736
61531,33,SAM000090705
61532,168,SAM000090704
61533,169,SAM000090676
61534,169,SAM000090675
61535,168,SAM000090674
61536,167,SAM000090673
61537,185,SAM000090668
61538,169,SAM000090667
61539,167,SAM000090666
61540,171,SAM000090665
61541,167,SAM000090663
61542,167,SAM000090662
61543,170,SAM000090661
61544,167,SAM000090660
61545,167,SAM000090659
61546,169,SAM000090658
61547,168,SAM000090656
61548,167,SAM000090655
61549,167,SAM000090677
61550,170,SAM000090678
61551,170,SAM000090702
61552,167,SAM000090701
61553,167,SAM000090699
61554,168,SAM000090698
61555,167,SAM000090697
61556,167,SAM000090696
61557,169,SAM000090695
61558,170,SAM000090694
61559,167,SAM000090548
61560,169,SAM000090689
61561,168,SAM000090688
61562,168,SAM000090685
61563,167,SAM000090684
61564,167,SAM000090683
61565,170,SAM000090681
61566,169,SAM000090692
61567,169,SAM000090546
61568,167,SAM000090545
61569,167,SAM000090412
61570,169,SAM000090403
61571,33,SAM000090402
61572,168,SAM000090396
61573,167,SAM000090395
61574,169,SAM000090393
61575,233,SAM000090392
61576,167,SAM000090415
61577,167,SAM000090417
61578,33,SAM000090439
61579,169,SAM000090435
61580,168,SAM000090433
61581,185,SAM000090432
61582,167,SAM000090431
61583,169,SAM000090428
61584,167,SAM000090427
61585,167,SAM000090426
61586,167,SAM000090425
61587,167,SAM000090423
61588,233,SAM000090421
61589,167,SAM000090420
61590,167,SAM000090419
61591,167,SAM000090418
61592,30,SAM000090416
61593,167,SAM000090390
61594,185,SAM000090389
61595,169,SAM000090359
61596,168,SAM000090357
61597,2,SAM000090355
61598,171,SAM000090354
61599,185,SAM000090353
61600,167,SAM000090351
61601,167,SAM000090350
61602,168,SAM000090347
61603,167,SAM000090345
61604,185,SAM000090341
61605,169,SAM000090339
61606,167,SAM000090363
61607,167,SAM000090364
61608,185,SAM000090387
61609,169,SAM000090386
61610,169,SAM000090384
61611,185,SAM000090382
61612,167,SAM000090381
61613,171,SAM000090380
61614,169,SAM000090379
61615,168,SAM000090378
61616,167,SAM000090377
61617,167,SAM000090373
61618,167,SAM000090371
61619,167,SAM000090370
61620,170,SAM000090369
61621,168,SAM000090366
61622,168,SAM000090365
61623,169,SAM000090376
61624,169,SAM000090761
61625,167,SAM000090441
61626,168,SAM000090443
61627,169,SAM000090518
61628,168,SAM000090517
61629,168,SAM000090516
61630,30,SAM000090515
61631,169,SAM000090513
61632,167,SAM000090511
61633,167,SAM000090510
61634,167,SAM000090509
61635,167,SAM000090508
61636,167,SAM000090507
61637,168,SAM000090506
61638,167,SAM000090504
61639,168,SAM000090502
61640,167,SAM000090501
61641,167,SAM000090500
61642,168,SAM000090497
61643,167,SAM000090519
61644,169,SAM000090496
61645,168,SAM000090522
61646,167,SAM000090543
61647,171,SAM000090542
61648,169,SAM000090541
61649,2,SAM000090540
61650,2,SAM000090536
61651,167,SAM000090535
61652,170,SAM000090533
61653,167,SAM000090528
61654,168,SAM000090527
61655,167,SAM000090526
61656,167,SAM000090495
61657,167,SAM000090494
61658,168,SAM000090493
61659,233,SAM000090465
61660,168,SAM000090464
61661,167,SAM000090463
61662,168,SAM000090462
61663,167,SAM000090461
61664,169,SAM000090460
61665,171,SAM000090459
61666,170,SAM000090456
61667,167,SAM000090452
61668,169,SAM000090451
61669,168,SAM000090449
61670,2,SAM000090447
61671,167,SAM000090445
61672,169,SAM000090466
61673,2,SAM000090467
61674,168,SAM000090468
61675,169,SAM000090469
61676,167,SAM000090490
61677,167,SAM000090488
61678,168,SAM000090487
61679,170,SAM000090486
61680,2,SAM000090485
61681,167,SAM000090483
61682,170,SAM000090482
61683,167,SAM000090479
61684,167,SAM000090478
61685,167,SAM000090477
61686,167,SAM000090476
61687,30,SAM000090475
61688,167,SAM000090472
61689,185,SAM000090471
61690,167,SAM000090470
61691,170,SAM000090762
61692,170,SAM000090763
61693,169,SAM000090764
61694,30,SAM000091062
61695,168,SAM000091061
61696,168,SAM000091060
61697,30,SAM000091058
61698,30,SAM000091054
61699,167,SAM000091053
61700,30,SAM000091051
61701,30,SAM000091050
61702,30,SAM000091049
61703,168,SAM000091047
61704,167,SAM000091045
61705,170,SAM000091043
61706,170,SAM000091042
61707,30,SAM000091066
61708,30,SAM000091068
61709,30,SAM000091090
61710,168,SAM000091087
61711,168,SAM000091086
61712,170,SAM000091085
61713,30,SAM000091084
61714,170,SAM000091083
61715,170,SAM000091081
61716,30,SAM000091080
61717,170,SAM000091077
61718,167,SAM000091076
61719,30,SAM000091075
61720,167,SAM000091074
61721,30,SAM000091072
61722,170,SAM000091070
61723,30,SAM000091041
61724,30,SAM000091008
61725,168,SAM000091006
61726,170,SAM000091005
61727,30,SAM000091004
61728,167,SAM000091002
61729,30,SAM000091001
61730,170,SAM000091000
61731,170,SAM000090999
61732,30,SAM000090997
61733,30,SAM000090996
61734,169,SAM000090995
61735,170,SAM000090991
61736,30,SAM000090989
61737,170,SAM000090988
61738,170,SAM000090987
61739,30,SAM000091010
61740,30,SAM000091011
61741,168,SAM000091037
61742,170,SAM000091036
61743,30,SAM000091035
61744,30,SAM000091033
61745,169,SAM000091031
61746,30,SAM000091029
61747,167,SAM000091092
61748,170,SAM000091024
61749,30,SAM000091021
61750,30,SAM000091020
61751,30,SAM000091019
61752,170,SAM000091018
61753,167,SAM000091014
61754,170,SAM000091013
61755,170,SAM000091095
61756,167,SAM000091176
61757,168,SAM000091175
61758,167,SAM000091173
61759,167,SAM000091172
61760,167,SAM000091165
61761,167,SAM000091163
61762,167,SAM000091159
61763,168,SAM000091157
61764,167,SAM000091178
61765,2,SAM000091179
61766,167,SAM000091181
61767,167,SAM000091203
61768,171,SAM000091201
61769,167,SAM000091200
61770,168,SAM000091198
61771,167,SAM000091197
61772,168,SAM000091195
61773,168,SAM000091193
61774,168,SAM000091192
61775,167,SAM000091189
61776,167,SAM000091187
61777,167,SAM000091186
61778,167,SAM000091184
61779,167,SAM000091183
61780,167,SAM000091151
61781,167,SAM000091150
61782,167,SAM000091111
61783,168,SAM000091109
61784,170,SAM000091101
61785,170,SAM000091100
61786,167,SAM000091099
61787,30,SAM000091097
61788,170,SAM000091096
61789,167,SAM000091118
61790,167,SAM000091120
61791,167,SAM000091124
61792,168,SAM000091149
61793,167,SAM000091148
61794,167,SAM000091147
61795,167,SAM000091146
61796,167,SAM000091145
61797,169,SAM000091142
61798,167,SAM000091140
61799,167,SAM000091139
61800,167,SAM000091137
61801,167,SAM000091135
61802,167,SAM000091134
61803,167,SAM000091133
61804,167,SAM000091130
61805,168,SAM000091126
61806,185,SAM000091125
61807,30,SAM000090983
61808,168,SAM000090845
61809,170,SAM000090844
61810,30,SAM000090841
61811,170,SAM000090839
61812,33,SAM000090837
61813,30,SAM000090835
61814,30,SAM000090834
61815,30,SAM000090831
61816,30,SAM000090828
61817,170,SAM000090827
61818,185,SAM000090826
61819,167,SAM000090825
61820,168,SAM000090846
61821,167,SAM000090847
61822,167,SAM000090871
61823,168,SAM000090870
61824,185,SAM000090869
61825,167,SAM000090867
61826,168,SAM000090866
61827,168,SAM000090865
61828,30,SAM000090862
61829,30,SAM000090860
61830,168,SAM000090859
61831,170,SAM000090858
61832,170,SAM000090856
61833,30,SAM000090854
61834,170,SAM000090853
61835,168,SAM000090852
61836,167,SAM000090851
61837,30,SAM000090850
61838,169,SAM000090822
61839,167,SAM000090821
61840,30,SAM000090792
61841,167,SAM000090790
61842,168,SAM000090789
61843,30,SAM000090787
61844,30,SAM000090786
61845,33,SAM000090780
61846,170,SAM000090779
61847,170,SAM000090778
61848,168,SAM000090777
61849,30,SAM000090775
61850,30,SAM000090767
61851,30,SAM000090766
61852,169,SAM000090765
61853,168,SAM000090793
61854,168,SAM000090794
61855,170,SAM000090795
61856,169,SAM000090818
61857,170,SAM000090817
61858,170,SAM000090816
61859,30,SAM000090812
61860,30,SAM000090811
61861,30,SAM000090872
61862,170,SAM000090806
61863,170,SAM000090803
61864,170,SAM000090801
61865,30,SAM000090800
61866,168,SAM000090799
61867,30,SAM000090798
61868,170,SAM000090953
61869,170,SAM000090952
61870,170,SAM000090951
61871,30,SAM000090950
61872,168,SAM000090949
61873,168,SAM000090947
61874,233,SAM000090946
61875,30,SAM000090945
61876,30,SAM000090944
61877,30,SAM000090941
61878,167,SAM000090937
61879,30,SAM000090935
61880,170,SAM000090933
61881,170,SAM000090931
61882,30,SAM000090954
61883,168,SAM000090930
61884,30,SAM000090955
61885,167,SAM000090957
61886,170,SAM000090981
61887,169,SAM000090978
61888,169,SAM000090977
61889,168,SAM000090976
61890,30,SAM000090974
61891,170,SAM000090973
61892,33,SAM000090972
61893,170,SAM000090971
61894,170,SAM000090970
61895,30,SAM000090969
61896,30,SAM000090968
61897,167,SAM000090966
61898,168,SAM000090963
61899,30,SAM000090962
61900,170,SAM000090961
61901,170,SAM000090960
61902,30,SAM000090959
61903,170,SAM000090958
61904,30,SAM000090956
61905,170,SAM000090928
61906,169,SAM000090926
61907,30,SAM000090898
61908,30,SAM000090897
61909,167,SAM000090896
61910,167,SAM000090895
61911,30,SAM000090891
61912,168,SAM000090890
61913,169,SAM000090889
61914,168,SAM000090887
61915,167,SAM000090886
61916,30,SAM000090885
61917,167,SAM000090884
61918,167,SAM000090883
61919,170,SAM000090882
61920,170,SAM000090880
61921,170,SAM000090879
61922,170,SAM000090878
61923,170,SAM000090877
61924,170,SAM000090876
61925,30,SAM000090900
61926,169,SAM000090901
61927,170,SAM000090902
61928,30,SAM000090924
61929,169,SAM000090923
61930,30,SAM000090921
61931,169,SAM000090920
61932,30,SAM000090919
61933,168,SAM000090918
61934,168,SAM000090917
61935,30,SAM000090916
61936,30,SAM000090874
61937,169,SAM000090915
61938,170,SAM000090912
61939,170,SAM000090911
61940,170,SAM000090909
61941,30,SAM000090908
61942,170,SAM000090906
61943,167,SAM000090905
61944,170,SAM000090914
61945,167,SAM000090337
61946,185,SAM000090335
61947,167,SAM000089785
61948,170,SAM000089784
61949,168,SAM000089783
61950,170,SAM000089782
61951,167,SAM000089781
61952,167,SAM000089780
61953,168,SAM000089779
61954,171,SAM000089778
61955,167,SAM000089776
61956,167,SAM000089775
61957,167,SAM000089774
61958,169,SAM000089773
61959,168,SAM000089772
61960,168,SAM000089771
61961,167,SAM000089769
61962,167,SAM000089767
61963,167,SAM000089766
61964,168,SAM000089765
61965,167,SAM000089786
61966,168,SAM000089764
61967,167,SAM000089787
61968,185,SAM000089789
61969,167,SAM000089810
61970,168,SAM000089808
61971,167,SAM000089807
61972,167,SAM000089806
61973,170,SAM000089805
61974,170,SAM000089803
61975,33,SAM000089802
61976,167,SAM000089801
61977,167,SAM000089799
61978,167,SAM000089798
61979,30,SAM000089797
61980,2,SAM000089796
61981,167,SAM000089793
61982,167,SAM000089791
61983,167,SAM000089790
61984,167,SAM000089788
61985,168,SAM000089763
61986,185,SAM000089762
61987,168,SAM000089761
61988,167,SAM000089734
61989,167,SAM000089732
61990,169,SAM000089731
61991,169,SAM000089730
61992,168,SAM000089729
61993,169,SAM000089728
61994,30,SAM000089726
61995,167,SAM000089725
61996,185,SAM000089724
61997,167,SAM000089723
61998,185,SAM000089721
61999,169,SAM000089719
62000,167,SAM000089718
62001,169,SAM000089717
62002,185,SAM000089715
62003,30,SAM000089714
62004,168,SAM000089735
62005,168,SAM000089736
62006,167,SAM000089737
62007,168,SAM000089738
62008,170,SAM000089760
62009,168,SAM000089759
62010,33,SAM000089758
62011,185,SAM000089757
62012,30,SAM000089754
62013,168,SAM000089750
62014,169,SAM000089748
62015,167,SAM000089747
62016,168,SAM000089745
62017,167,SAM000089740
62018,169,SAM000089749
62019,30,SAM000089713
62020,168,SAM000089812
62021,169,SAM000089814
62022,167,SAM000089886
62023,167,SAM000089884
62024,170,SAM000089882
62025,167,SAM000089881
62026,167,SAM000089880
62027,167,SAM000089878
62028,167,SAM000089877
62029,167,SAM000089876
62030,167,SAM000089875
62031,167,SAM000089874
62032,170,SAM000089872
62033,167,SAM000089871
62034,167,SAM000089870
62035,167,SAM000089869
62036,169,SAM000089868
62037,167,SAM000089867
62038,167,SAM000089866
62039,167,SAM000089887
62040,167,SAM000089865
62041,167,SAM000089888
62042,168,SAM000089890
62043,170,SAM000089911
62044,168,SAM000089910
62045,30,SAM000089908
62046,167,SAM000089907
62047,185,SAM000089906
62048,167,SAM000089905
62049,167,SAM000089904
62050,167,SAM000089903
62051,167,SAM000089902
62052,167,SAM000089901
62053,30,SAM000089900
62054,167,SAM000089899
62055,168,SAM000089897
62056,167,SAM000089896
62057,13,SAM000089894
62058,170,SAM000089893
62059,167,SAM000089892
62060,167,SAM000089891
62061,167,SAM000089889
62062,168,SAM000089864
62063,167,SAM000089863
62064,167,SAM000089862
62065,167,SAM000089834
62066,170,SAM000089832
62067,167,SAM000089831
62068,168,SAM000089830
62069,167,SAM000089829
62070,167,SAM000089828
62071,30,SAM000089827
62072,170,SAM000089826
62073,167,SAM000089825
62074,170,SAM000089824
62075,13,SAM000089823
62076,170,SAM000089822
62077,167,SAM000089821
62078,168,SAM000089819
62079,167,SAM000089818
62080,168,SAM000089817
62081,167,SAM000089816
62082,185,SAM000089815
62083,167,SAM000089836
62084,13,SAM000089837
62085,167,SAM000089838
62086,33,SAM000089860
62087,167,SAM000089859
62088,167,SAM000089858
62089,33,SAM000089857
62090,167,SAM000089856
62091,169,SAM000089855
62092,169,SAM000089854
62093,167,SAM000089853
62094,167,SAM000089852
62095,185,SAM000089813
62096,167,SAM000089851
62097,33,SAM000089849
62098,33,SAM000089848
62099,33,SAM000089847
62100,167,SAM000089846
62101,167,SAM000089845
62102,169,SAM000089844
62103,30,SAM000089843
62104,167,SAM000089842
62105,30,SAM000089841
62106,167,SAM000089840
62107,167,SAM000089850
62108,169,SAM000089912
62109,30,SAM000089710
62110,167,SAM000089582
62111,167,SAM000089581
62112,170,SAM000089580
62113,167,SAM000089579
62114,30,SAM000089577
62115,171,SAM000089576
62116,167,SAM000089575
62117,33,SAM000089574
62118,168,SAM000089573
62119,33,SAM000089571
62120,168,SAM000089569
62121,167,SAM000089568
62122,167,SAM000089567
62123,168,SAM000089566
62124,167,SAM000089564
62125,167,SAM000089563
62126,166,SAM000089562
62127,168,SAM000089585
62128,167,SAM000089587
62129,167,SAM000089608
62130,168,SAM000089606
62131,167,SAM000089604
62132,168,SAM000089601
62133,169,SAM000089600
62134,2,SAM000089599
62135,169,SAM000089598
62136,168,SAM000089597
62137,169,SAM000089596
62138,168,SAM000089595
62139,30,SAM000089594
62140,185,SAM000089593
62141,169,SAM000089588
62142,167,SAM000089586
62143,167,SAM000089561
62144,167,SAM000089560
62145,167,SAM000089532
62146,30,SAM000089531
62147,167,SAM000089528
62148,33,SAM000089527
62149,167,SAM000089526
62150,167,SAM000089525
62151,167,SAM000089524
62152,185,SAM000089522
62153,185,SAM000089521
62154,33,SAM000089520
62155,168,SAM000089519
62156,30,SAM000089518
62157,167,SAM000089517
62158,170,SAM000089516
62159,169,SAM000089513
62160,185,SAM000089512
62161,167,SAM000089533
62162,168,SAM000089534
62163,185,SAM000089535
62164,33,SAM000089557
62165,167,SAM000089556
62166,169,SAM000089555
62167,167,SAM000089554
62168,168,SAM000089553
62169,185,SAM000089552
62170,167,SAM000089551
62171,167,SAM000089550
62172,168,SAM000089549
62173,30,SAM000089609
62174,169,SAM000089548
62175,170,SAM000089544
62176,167,SAM000089543
62177,167,SAM000089540
62178,168,SAM000089539
62179,170,SAM000089538
62180,167,SAM000089537
62181,167,SAM000089711
62182,167,SAM000089610
62183,167,SAM000089612
62184,170,SAM000089684
62185,185,SAM000089683
62186,167,SAM000089682
62187,168,SAM000089679
62188,185,SAM000089678
62189,30,SAM000089676
62190,185,SAM000089673
62191,168,SAM000089672
62192,168,SAM000089671
62193,185,SAM000089670
62194,167,SAM000089669
62195,33,SAM000089665
62196,168,SAM000089664
62197,185,SAM000089663
62198,30,SAM000089686
62199,30,SAM000089709
62200,168,SAM000089708
62201,33,SAM000089707
62202,167,SAM000089706
62203,167,SAM000089705
62204,233,SAM000089703
62205,167,SAM000089701
62206,168,SAM000089700
62207,167,SAM000089697
62208,168,SAM000089696
62209,168,SAM000089695
62210,167,SAM000089694
62211,170,SAM000089693
62212,168,SAM000089692
62213,167,SAM000089691
62214,33,SAM000089690
62215,168,SAM000089689
62216,167,SAM000089687
62217,33,SAM000089662
62218,168,SAM000089660
62219,168,SAM000089633
62220,169,SAM000089630
62221,167,SAM000089629
62222,168,SAM000089628
62223,168,SAM000089625
62224,168,SAM000089624
62225,167,SAM000089622
62226,185,SAM000089620
62227,33,SAM000089619
62228,30,SAM000089618
62229,33,SAM000089617
62230,33,SAM000089616
62231,185,SAM000089615
62232,185,SAM000089613
62233,169,SAM000089634
62234,167,SAM000089635
62235,30,SAM000089636
62236,169,SAM000089637
62237,167,SAM000089658
62238,167,SAM000089656
62239,170,SAM000089655
62240,168,SAM000089653
62241,30,SAM000089652
62242,185,SAM000089650
62243,168,SAM000089649
62244,167,SAM000089647
62245,168,SAM000089644
62246,168,SAM000089643
62247,33,SAM000089642
62248,168,SAM000089641
62249,167,SAM000089640
62250,167,SAM000091205
62251,167,SAM000089913
62252,167,SAM000089916
62253,167,SAM000090200
62254,30,SAM000090198
62255,169,SAM000090196
62256,167,SAM000090194
62257,169,SAM000090192
62258,169,SAM000090190
62259,167,SAM000090189
62260,169,SAM000090187
62261,167,SAM000090185
62262,167,SAM000090184
62263,167,SAM000090182
62264,30,SAM000090180
62265,167,SAM000090179
62266,167,SAM000090206
62267,169,SAM000090227
62268,30,SAM000090226
62269,169,SAM000090225
62270,185,SAM000090223
62271,167,SAM000090222
62272,169,SAM000090221
62273,169,SAM000090219
62274,167,SAM000090215
62275,167,SAM000090213
62276,167,SAM000090212
62277,167,SAM000090211
62278,167,SAM000090209
62279,169,SAM000090208
62280,30,SAM000090207
62281,167,SAM000090205
62282,185,SAM000090178
62283,167,SAM000090177
62284,168,SAM000090145
62285,185,SAM000090144
62286,167,SAM000090143
62287,169,SAM000090141
62288,168,SAM000090140
62289,167,SAM000090139
62290,167,SAM000090138
62291,167,SAM000090137
62292,167,SAM000090136
62293,170,SAM000090134
62294,167,SAM000090133
62295,167,SAM000090131
62296,169,SAM000090130
62297,167,SAM000090148
62298,167,SAM000090149
62299,169,SAM000090150
62300,167,SAM000090175
62301,167,SAM000090173
62302,167,SAM000090171
62303,169,SAM000090170
62304,30,SAM000090169
62305,167,SAM000090168
62306,167,SAM000090165
62307,167,SAM000090164
62308,167,SAM000090230
62309,167,SAM000090163
62310,167,SAM000090161
62311,167,SAM000090160
62312,167,SAM000090158
62313,167,SAM000090157
62314,169,SAM000090156
62315,169,SAM000090155
62316,167,SAM000090154
62317,169,SAM000090125
62318,167,SAM000090231
62319,169,SAM000090308
62320,167,SAM000090307
62321,167,SAM000090305
62322,167,SAM000090300
62323,167,SAM000090298
62324,167,SAM000090297
62325,168,SAM000090296
62326,169,SAM000090295
62327,167,SAM000090294
62328,167,SAM000090292
62329,167,SAM000090291
62330,167,SAM000090290
62331,167,SAM000090289
62332,167,SAM000090288
62333,170,SAM000090309
62334,167,SAM000090310
62335,171,SAM000090333
62336,169,SAM000090332
62337,167,SAM000090330
62338,167,SAM000090329
62339,167,SAM000090327
62340,167,SAM000090325
62341,167,SAM000090324
62342,167,SAM000090321
62343,169,SAM000090320
62344,167,SAM000090319
62345,33,SAM000090317
62346,167,SAM000090316
62347,167,SAM000090313
62348,169,SAM000090311
62349,167,SAM000090285
62350,167,SAM000090283
62351,167,SAM000090255
62352,167,SAM000090254
62353,167,SAM000090251
62354,167,SAM000090246
62355,169,SAM000090245
62356,167,SAM000090243
62357,167,SAM000090242
62358,167,SAM000090240
62359,167,SAM000090239
62360,167,SAM000090238
62361,169,SAM000090237
62362,167,SAM000090236
62363,167,SAM000090234
62364,167,SAM000090256
62365,167,SAM000090258
62366,185,SAM000090282
62367,169,SAM000090281
62368,167,SAM000090280
62369,167,SAM000090279
62370,167,SAM000090277
62371,169,SAM000090276
62372,167,SAM000090275
62373,167,SAM000090273
62374,167,SAM000090272
62375,167,SAM000090232
62376,167,SAM000090269
62377,167,SAM000090268
62378,233,SAM000090267
62379,167,SAM000090266
62380,167,SAM000090265
62381,167,SAM000090264
62382,167,SAM000090263
62383,169,SAM000090262
62384,167,SAM000090261
62385,167,SAM000090260
62386,168,SAM000090270
62387,169,SAM000090124
62388,169,SAM000089989
62389,167,SAM000089988
62390,167,SAM000089985
62391,169,SAM000089984
62392,167,SAM000089983
62393,169,SAM000089982
62394,167,SAM000089979
62395,167,SAM000089977
62396,167,SAM000089976
62397,169,SAM000089975
62398,185,SAM000089973
62399,167,SAM000089972
62400,169,SAM000089969
62401,169,SAM000089990
62402,167,SAM000089994
62403,168,SAM000090014
62404,167,SAM000090013
62405,167,SAM000090011
62406,167,SAM000090010
62407,169,SAM000090008
62408,30,SAM000090007
62409,185,SAM000090006
62410,2,SAM000090005
62411,170,SAM000090003
62412,167,SAM000090002
62413,168,SAM000090001
62414,169,SAM000090000
62415,169,SAM000089999
62416,33,SAM000089998
62417,169,SAM000089997
62418,169,SAM000089995
62419,167,SAM000089967
62420,169,SAM000089966
62421,169,SAM000089965
62422,170,SAM000089935
62423,167,SAM000089934
62424,169,SAM000089933
62425,168,SAM000089932
62426,185,SAM000089931
62427,167,SAM000089928
62428,167,SAM000089927
62429,169,SAM000089925
62430,168,SAM000089923
62431,167,SAM000089922
62432,30,SAM000089921
62433,170,SAM000089919
62434,167,SAM000089918
62435,170,SAM000089917
62436,30,SAM000089938
62437,168,SAM000089940
62438,167,SAM000089941
62439,169,SAM000089963
62440,169,SAM000089961
62441,167,SAM000089960
62442,30,SAM000089958
62443,13,SAM000089956
62444,167,SAM000089955
62445,185,SAM000089953
62446,167,SAM000089951
62447,167,SAM000089950
62448,167,SAM000089949
62449,167,SAM000089948
62450,167,SAM000089947
62451,167,SAM000089946
62452,167,SAM000089945
62453,167,SAM000089944
62454,185,SAM000089942
62455,169,SAM000090123
62456,167,SAM000090017
62457,167,SAM000090019
62458,167,SAM000090094
62459,167,SAM000090091
62460,169,SAM000090089
62461,169,SAM000090088
62462,167,SAM000090087
62463,171,SAM000090086
62464,185,SAM000090085
62465,169,SAM000090084
62466,167,SAM000090083
62467,169,SAM000090082
62468,169,SAM000090081
62469,167,SAM000090080
62470,169,SAM000090079
62471,167,SAM000090078
62472,30,SAM000090077
62473,169,SAM000090076
62474,169,SAM000090075
62475,169,SAM000090074
62476,167,SAM000090073
62477,169,SAM000090119
62478,169,SAM000090118
62479,167,SAM000090117
62480,167,SAM000090116
62481,167,SAM000090115
62482,169,SAM000090114
62483,167,SAM000090112
62484,167,SAM000090111
62485,167,SAM000090109
62486,169,SAM000090108
62487,167,SAM000090106
62488,167,SAM000090104
62489,167,SAM000090102
62490,167,SAM000090101
62491,167,SAM000090098
62492,169,SAM000090071
62493,167,SAM000090070
62494,168,SAM000090069
62495,167,SAM000090040
62496,167,SAM000090039
62497,169,SAM000090038
62498,169,SAM000090037
62499,169,SAM000090035
62500,167,SAM000090033
62501,167,SAM000090032
62502,169,SAM000090031
62503,167,SAM000090029
62504,185,SAM000090028
62505,167,SAM000090023
62506,169,SAM000090042
62507,169,SAM000090044
62508,169,SAM000090045
62509,167,SAM000090068
62510,167,SAM000090067
62511,167,SAM000090066
62512,169,SAM000090065
62513,167,SAM000090063
62514,169,SAM000090062
62515,168,SAM000090060
62516,168,SAM000090059
62517,169,SAM000090018
62518,169,SAM000090058
62519,169,SAM000090055
62520,167,SAM000090054
62521,167,SAM000090053
62522,168,SAM000090052
62523,33,SAM000090051
62524,167,SAM000090050
62525,167,SAM000090049
62526,167,SAM000090048
62527,167,SAM000089511
62528,170,SAM000092492
62529,30,SAM000092490
62530,167,SAM000092489
62531,30,SAM000092486
62532,33,SAM000092485
62533,170,SAM000092484
62534,170,SAM000092483
62535,167,SAM000092482
62536,167,SAM000092481
62537,169,SAM000092480
62538,171,SAM000092479
62539,30,SAM000092478
62540,170,SAM000092477
62541,167,SAM000092476
62542,167,SAM000092475
62543,185,SAM000092472
62544,167,SAM000092493
62545,167,SAM000092471
62546,170,SAM000092494
62547,171,SAM000092496
62548,30,SAM000092517
62549,30,SAM000092516
62550,170,SAM000092515
62551,30,SAM000092514
62552,167,SAM000092512
62553,167,SAM000092510
62554,167,SAM000092509
62555,170,SAM000092508
62556,170,SAM000092506
62557,167,SAM000092505
62558,170,SAM000092504
62559,170,SAM000092503
62560,170,SAM000092502
62561,167,SAM000092501
62562,170,SAM000092500
62563,170,SAM000092498
62564,170,SAM000092497
62565,170,SAM000092495
62566,167,SAM000092468
62567,170,SAM000092440
62568,170,SAM000092439
62569,167,SAM000092438
62570,167,SAM000092435
62571,170,SAM000092434
62572,167,SAM000092433
62573,170,SAM000092432
62574,170,SAM000092431
62575,170,SAM000092430
62576,170,SAM000092428
62577,167,SAM000092426
62578,170,SAM000092425
62579,168,SAM000092424
62580,170,SAM000092423
62581,170,SAM000092422
62582,167,SAM000092443
62583,170,SAM000092469
62584,167,SAM000092444
62585,30,SAM000092446
62586,168,SAM000092467
62587,167,SAM000092466
62588,167,SAM000092465
62589,170,SAM000092464
62590,170,SAM000092463
62591,170,SAM000092462
62592,170,SAM000092461
62593,167,SAM000092460
62594,167,SAM000092458
62595,170,SAM000092457
62596,170,SAM000092456
62597,170,SAM000092455
62598,170,SAM000092454
62599,170,SAM000092453
62600,167,SAM000092450
62601,166,SAM000092449
62602,170,SAM000092448
62603,170,SAM000092447
62604,30,SAM000092445
62605,170,SAM000092519
62606,169,SAM000092593
62607,30,SAM000092591
62608,167,SAM000092590
62609,167,SAM000092589
62610,167,SAM000092588
62611,170,SAM000092587
62612,170,SAM000092586
62613,170,SAM000092585
62614,168,SAM000092584
62615,167,SAM000092583
62616,167,SAM000092582
62617,33,SAM000092581
62618,169,SAM000092580
62619,170,SAM000092579
62620,168,SAM000092576
62621,170,SAM000092574
62622,170,SAM000092572
62623,167,SAM000092595
62624,167,SAM000092617
62625,170,SAM000092615
62626,171,SAM000092614
62627,170,SAM000092612
62628,167,SAM000092611
62629,167,SAM000092610
62630,30,SAM000092608
62631,170,SAM000092607
62632,170,SAM000092606
62633,170,SAM000092605
62634,170,SAM000092603
62635,185,SAM000092602
62636,167,SAM000092600
62637,170,SAM000092599
62638,170,SAM000092598
62639,170,SAM000092596
62640,167,SAM000092571
62641,170,SAM000092570
62642,170,SAM000092569
62643,167,SAM000092542
62644,171,SAM000092541
62645,170,SAM000092539
62646,30,SAM000092538
62647,170,SAM000092537
62648,167,SAM000092535
62649,170,SAM000092534
62650,167,SAM000092533
62651,170,SAM000092531
62652,170,SAM000092530
62653,33,SAM000092529
62654,168,SAM000092527
62655,170,SAM000092526
62656,167,SAM000092525
62657,168,SAM000092524
62658,170,SAM000092523
62659,167,SAM000092544
62660,170,SAM000092545
