id,annotation_id,type,project_id,experiment_id,omics_id,sample_id,celltype_id,celltype_name,celltype_ontology,root_celltype_id,father_celltype_id,path,celltype_number
229303,ANO000000178,1,297,302,SCT000000274,SAM000183407,3608,dendritic cells and monocyte,,3608,,/3608,2
229304,ANO000000178,1,297,302,SCT000000274,SAM000183408,3608,dendritic cells and monocyte,,3608,,/3608,2
229305,ANO000000178,1,297,302,SCT000000274,SAM000183409,3608,dendritic cells and monocyte,,3608,,/3608,2
229306,ANO000000178,1,297,302,SCT000000274,SAM000183410,3608,dendritic cells and monocyte,,3608,,/3608,2
229307,ANO000000178,1,297,302,SCT000000274,SAM000183411,3608,dendritic cells and monocyte,,3608,,/3608,2
229308,ANO000000178,1,297,302,SCT000000274,SAM000183413,3608,dendritic cells and monocyte,,3608,,/3608,2
229309,ANO000000178,1,297,302,SCT000000274,SAM000183414,3608,dendritic cells and monocyte,,3608,,/3608,2
229310,ANO000000178,1,297,302,SCT000000274,SAM000183416,3608,dendritic cells and monocyte,,3608,,/3608,2
229311,ANO000000178,1,297,302,SCT000000274,SAM000183417,3608,dendritic cells and monocyte,,3608,,/3608,2
229312,ANO000000178,1,297,302,SCT000000274,SAM000183418,3608,dendritic cells and monocyte,,3608,,/3608,2
229313,ANO000000178,1,297,302,SCT000000274,SAM000183401,3608,dendritic cells and monocyte,,3608,,/3608,2
229314,ANO000000178,1,297,302,SCT000000274,SAM000183454,3608,dendritic cells and monocyte,,3608,,/3608,2
229315,ANO000000178,1,297,302,SCT000000274,SAM000183456,3608,dendritic cells and monocyte,,3608,,/3608,2
229316,ANO000000178,1,297,302,SCT000000274,SAM000183457,3608,dendritic cells and monocyte,,3608,,/3608,2
229317,ANO000000178,1,297,302,SCT000000274,SAM000183491,3608,dendritic cells and monocyte,,3608,,/3608,2
229318,ANO000000178,1,297,302,SCT000000274,SAM000183492,3608,dendritic cells and monocyte,,3608,,/3608,2
229319,ANO000000178,1,297,302,SCT000000274,SAM000183493,3608,dendritic cells and monocyte,,3608,,/3608,2
229320,ANO000000178,1,297,302,SCT000000274,SAM000183495,3608,dendritic cells and monocyte,,3608,,/3608,2
229321,ANO000000178,1,297,302,SCT000000274,SAM000183496,3608,dendritic cells and monocyte,,3608,,/3608,1
229322,ANO000000178,1,297,302,SCT000000274,SAM000183497,3608,dendritic cells and monocyte,,3608,,/3608,2
229323,ANO000000178,1,297,302,SCT000000274,SAM000183499,3608,dendritic cells and monocyte,,3608,,/3608,2
229324,ANO000000178,1,297,302,SCT000000274,SAM000183500,3608,dendritic cells and monocyte,,3608,,/3608,2
229325,ANO000000178,1,297,302,SCT000000274,SAM000183501,3608,dendritic cells and monocyte,,3608,,/3608,2
229326,ANO000000178,1,297,302,SCT000000274,SAM000183502,3608,dendritic cells and monocyte,,3608,,/3608,2
229327,ANO000000178,1,297,302,SCT000000274,SAM000183503,3608,dendritic cells and monocyte,,3608,,/3608,2
229328,ANO000000178,1,297,302,SCT000000274,SAM000183504,3608,dendritic cells and monocyte,,3608,,/3608,2
229329,ANO000000178,1,297,302,SCT000000274,SAM000183505,3608,dendritic cells and monocyte,,3608,,/3608,2
229330,ANO000000178,1,297,302,SCT000000274,SAM000183490,3608,dendritic cells and monocyte,,3608,,/3608,2
229331,ANO000000178,1,297,302,SCT000000274,SAM000183506,3608,dendritic cells and monocyte,,3608,,/3608,2
229332,ANO000000178,1,297,302,SCT000000274,SAM000183508,3608,dendritic cells and monocyte,,3608,,/3608,2
229333,ANO000000178,1,297,302,SCT000000274,SAM000183510,3608,dendritic cells and monocyte,,3608,,/3608,2
229334,ANO000000178,1,297,302,SCT000000274,SAM000183511,3608,dendritic cells and monocyte,,3608,,/3608,2
229335,ANO000000178,1,297,302,SCT000000274,SAM000183513,3608,dendritic cells and monocyte,,3608,,/3608,2
229336,ANO000000178,1,297,302,SCT000000274,SAM000183515,3608,dendritic cells and monocyte,,3608,,/3608,2
229337,ANO000000178,1,297,302,SCT000000274,SAM000183516,3608,dendritic cells and monocyte,,3608,,/3608,2
229338,ANO000000178,1,297,302,SCT000000274,SAM000183517,3608,dendritic cells and monocyte,,3608,,/3608,2
229339,ANO000000178,1,297,302,SCT000000274,SAM000183518,3608,dendritic cells and monocyte,,3608,,/3608,2
229340,ANO000000178,1,297,302,SCT000000274,SAM000183519,3608,dendritic cells and monocyte,,3608,,/3608,2
229341,ANO000000178,1,297,302,SCT000000274,SAM000183520,3608,dendritic cells and monocyte,,3608,,/3608,2
229342,ANO000000178,1,297,302,SCT000000274,SAM000183521,3608,dendritic cells and monocyte,,3608,,/3608,2
229343,ANO000000178,1,297,302,SCT000000274,SAM000183522,3608,dendritic cells and monocyte,,3608,,/3608,2
229344,ANO000000178,1,297,302,SCT000000274,SAM000183523,3608,dendritic cells and monocyte,,3608,,/3608,2
229345,ANO000000178,1,297,302,SCT000000274,SAM000183507,3608,dendritic cells and monocyte,,3608,,/3608,2
229346,ANO000000178,1,297,302,SCT000000274,SAM000183385,3608,dendritic cells and monocyte,,3608,,/3608,2
229347,ANO000000178,1,297,302,SCT000000274,SAM000183489,3608,dendritic cells and monocyte,,3608,,/3608,2
229348,ANO000000178,1,297,302,SCT000000274,SAM000183486,3608,dendritic cells and monocyte,,3608,,/3608,2
229349,ANO000000178,1,297,302,SCT000000274,SAM000183458,3608,dendritic cells and monocyte,,3608,,/3608,2
229350,ANO000000178,1,297,302,SCT000000274,SAM000183459,3608,dendritic cells and monocyte,,3608,,/3608,2
229351,ANO000000178,1,297,302,SCT000000274,SAM000183460,3608,dendritic cells and monocyte,,3608,,/3608,2
229352,ANO000000178,1,297,302,SCT000000274,SAM000183461,3608,dendritic cells and monocyte,,3608,,/3608,2
229353,ANO000000178,1,297,302,SCT000000274,SAM000183462,3608,dendritic cells and monocyte,,3608,,/3608,2
229354,ANO000000178,1,297,302,SCT000000274,SAM000183463,3608,dendritic cells and monocyte,,3608,,/3608,2
229355,ANO000000178,1,297,302,SCT000000274,SAM000183464,3608,dendritic cells and monocyte,,3608,,/3608,2
229356,ANO000000178,1,297,302,SCT000000274,SAM000183465,3608,dendritic cells and monocyte,,3608,,/3608,2
229357,ANO000000178,1,297,302,SCT000000274,SAM000183466,3608,dendritic cells and monocyte,,3608,,/3608,2
229358,ANO000000178,1,297,302,SCT000000274,SAM000183467,3608,dendritic cells and monocyte,,3608,,/3608,2
229359,ANO000000178,1,297,302,SCT000000274,SAM000183468,3608,dendritic cells and monocyte,,3608,,/3608,2
229360,ANO000000178,1,297,302,SCT000000274,SAM000183469,3608,dendritic cells and monocyte,,3608,,/3608,2
229361,ANO000000178,1,297,302,SCT000000274,SAM000183470,3608,dendritic cells and monocyte,,3608,,/3608,1
229362,ANO000000178,1,297,302,SCT000000274,SAM000183487,3608,dendritic cells and monocyte,,3608,,/3608,2
229363,ANO000000178,1,297,302,SCT000000274,SAM000183471,3608,dendritic cells and monocyte,,3608,,/3608,2
229364,ANO000000178,1,297,302,SCT000000274,SAM000183473,3608,dendritic cells and monocyte,,3608,,/3608,2
229365,ANO000000178,1,297,302,SCT000000274,SAM000183474,3608,dendritic cells and monocyte,,3608,,/3608,2
229366,ANO000000178,1,297,302,SCT000000274,SAM000183475,3608,dendritic cells and monocyte,,3608,,/3608,2
229367,ANO000000178,1,297,302,SCT000000274,SAM000183476,3608,dendritic cells and monocyte,,3608,,/3608,2
229368,ANO000000178,1,297,302,SCT000000274,SAM000183477,3608,dendritic cells and monocyte,,3608,,/3608,2
229369,ANO000000178,1,297,302,SCT000000274,SAM000183478,3608,dendritic cells and monocyte,,3608,,/3608,2
229370,ANO000000178,1,297,302,SCT000000274,SAM000183479,3608,dendritic cells and monocyte,,3608,,/3608,2
229371,ANO000000178,1,297,302,SCT000000274,SAM000183480,3608,dendritic cells and monocyte,,3608,,/3608,2
229372,ANO000000178,1,297,302,SCT000000274,SAM000183481,3608,dendritic cells and monocyte,,3608,,/3608,2
229373,ANO000000178,1,297,302,SCT000000274,SAM000183482,3608,dendritic cells and monocyte,,3608,,/3608,2
229374,ANO000000178,1,297,302,SCT000000274,SAM000183483,3608,dendritic cells and monocyte,,3608,,/3608,2
229375,ANO000000178,1,297,302,SCT000000274,SAM000183484,3608,dendritic cells and monocyte,,3608,,/3608,2
229376,ANO000000178,1,297,302,SCT000000274,SAM000183485,3608,dendritic cells and monocyte,,3608,,/3608,2
229377,ANO000000178,1,297,302,SCT000000274,SAM000183472,3608,dendritic cells and monocyte,,3608,,/3608,2
229378,ANO000000178,1,297,302,SCT000000274,SAM000183384,3608,dendritic cells and monocyte,,3608,,/3608,2
229379,ANO000000178,1,297,302,SCT000000274,SAM000183383,3608,dendritic cells and monocyte,,3608,,/3608,2
229380,ANO000000178,1,297,302,SCT000000274,SAM000183382,3608,dendritic cells and monocyte,,3608,,/3608,1
229381,ANO000000178,1,297,302,SCT000000274,SAM000183285,3608,dendritic cells and monocyte,,3608,,/3608,2
229382,ANO000000178,1,297,302,SCT000000274,SAM000183286,3608,dendritic cells and monocyte,,3608,,/3608,2
229383,ANO000000178,1,297,302,SCT000000274,SAM000183287,3608,dendritic cells and monocyte,,3608,,/3608,2
229384,ANO000000178,1,297,302,SCT000000274,SAM000183289,3608,dendritic cells and monocyte,,3608,,/3608,1
229385,ANO000000178,1,297,302,SCT000000274,SAM000183290,3608,dendritic cells and monocyte,,3608,,/3608,1
229386,ANO000000178,1,297,302,SCT000000274,SAM000183291,3608,dendritic cells and monocyte,,3608,,/3608,1
229387,ANO000000178,1,297,302,SCT000000274,SAM000183293,3608,dendritic cells and monocyte,,3608,,/3608,1
229388,ANO000000178,1,297,302,SCT000000274,SAM000183294,3608,dendritic cells and monocyte,,3608,,/3608,1
229389,ANO000000178,1,297,302,SCT000000274,SAM000183295,3608,dendritic cells and monocyte,,3608,,/3608,1
229390,ANO000000178,1,297,302,SCT000000274,SAM000183296,3608,dendritic cells and monocyte,,3608,,/3608,1
229391,ANO000000178,1,297,302,SCT000000274,SAM000183297,3608,dendritic cells and monocyte,,3608,,/3608,1
229392,ANO000000178,1,297,302,SCT000000274,SAM000183298,3608,dendritic cells and monocyte,,3608,,/3608,1
229393,ANO000000178,1,297,302,SCT000000274,SAM000183299,3608,dendritic cells and monocyte,,3608,,/3608,1
229394,ANO000000178,1,297,302,SCT000000274,SAM000183284,3608,dendritic cells and monocyte,,3608,,/3608,2
229395,ANO000000178,1,297,302,SCT000000274,SAM000183300,3608,dendritic cells and monocyte,,3608,,/3608,1
229396,ANO000000178,1,297,302,SCT000000274,SAM000183302,3608,dendritic cells and monocyte,,3608,,/3608,1
229397,ANO000000178,1,297,302,SCT000000274,SAM000183303,3608,dendritic cells and monocyte,,3608,,/3608,1
229398,ANO000000178,1,297,302,SCT000000274,SAM000183304,3608,dendritic cells and monocyte,,3608,,/3608,1
229399,ANO000000178,1,297,302,SCT000000274,SAM000183305,3608,dendritic cells and monocyte,,3608,,/3608,1
229400,ANO000000178,1,297,302,SCT000000274,SAM000183306,3608,dendritic cells and monocyte,,3608,,/3608,1
229401,ANO000000178,1,297,302,SCT000000274,SAM000183307,3608,dendritic cells and monocyte,,3608,,/3608,1
229402,ANO000000178,1,297,302,SCT000000274,SAM000183308,3608,dendritic cells and monocyte,,3608,,/3608,1
229403,ANO000000178,1,297,302,SCT000000274,SAM000183309,3608,dendritic cells and monocyte,,3608,,/3608,1
229404,ANO000000178,1,297,302,SCT000000274,SAM000183310,3608,dendritic cells and monocyte,,3608,,/3608,1
229405,ANO000000178,1,297,302,SCT000000274,SAM000183311,3608,dendritic cells and monocyte,,3608,,/3608,1
229406,ANO000000178,1,297,302,SCT000000274,SAM000183312,3608,dendritic cells and monocyte,,3608,,/3608,1
229407,ANO000000178,1,297,302,SCT000000274,SAM000183313,3608,dendritic cells and monocyte,,3608,,/3608,1
229408,ANO000000178,1,297,302,SCT000000274,SAM000183314,3608,dendritic cells and monocyte,,3608,,/3608,1
229409,ANO000000178,1,297,302,SCT000000274,SAM000183301,3608,dendritic cells and monocyte,,3608,,/3608,1
229410,ANO000000178,1,297,302,SCT000000274,SAM000183315,3608,dendritic cells and monocyte,,3608,,/3608,1
229411,ANO000000178,1,297,302,SCT000000274,SAM000183283,3608,dendritic cells and monocyte,,3608,,/3608,2
229412,ANO000000178,1,297,302,SCT000000274,SAM000183281,3608,dendritic cells and monocyte,,3608,,/3608,2
229413,ANO000000178,1,297,302,SCT000000274,SAM000183249,3608,dendritic cells and monocyte,,3608,,/3608,2
229414,ANO000000178,1,297,302,SCT000000274,SAM000183251,3608,dendritic cells and monocyte,,3608,,/3608,2
229415,ANO000000178,1,297,302,SCT000000274,SAM000183252,3608,dendritic cells and monocyte,,3608,,/3608,2
229416,ANO000000178,1,297,302,SCT000000274,SAM000183253,3608,dendritic cells and monocyte,,3608,,/3608,2
229417,ANO000000178,1,297,302,SCT000000274,SAM000183254,3608,dendritic cells and monocyte,,3608,,/3608,2
229418,ANO000000178,1,297,302,SCT000000274,SAM000183255,3608,dendritic cells and monocyte,,3608,,/3608,2
229419,ANO000000178,1,297,302,SCT000000274,SAM000183256,3608,dendritic cells and monocyte,,3608,,/3608,2
229420,ANO000000178,1,297,302,SCT000000274,SAM000183257,3608,dendritic cells and monocyte,,3608,,/3608,2
229421,ANO000000178,1,297,302,SCT000000274,SAM000183258,3608,dendritic cells and monocyte,,3608,,/3608,2
229422,ANO000000178,1,297,302,SCT000000274,SAM000183260,3608,dendritic cells and monocyte,,3608,,/3608,2
229423,ANO000000178,1,297,302,SCT000000274,SAM000183261,3608,dendritic cells and monocyte,,3608,,/3608,2
229424,ANO000000178,1,297,302,SCT000000274,SAM000183262,3608,dendritic cells and monocyte,,3608,,/3608,2
229425,ANO000000178,1,297,302,SCT000000274,SAM000183265,3608,dendritic cells and monocyte,,3608,,/3608,2
229426,ANO000000178,1,297,302,SCT000000274,SAM000183282,3608,dendritic cells and monocyte,,3608,,/3608,2
229427,ANO000000178,1,297,302,SCT000000274,SAM000183266,3608,dendritic cells and monocyte,,3608,,/3608,2
229428,ANO000000178,1,297,302,SCT000000274,SAM000183268,3608,dendritic cells and monocyte,,3608,,/3608,2
229429,ANO000000178,1,297,302,SCT000000274,SAM000183269,3608,dendritic cells and monocyte,,3608,,/3608,2
229430,ANO000000178,1,297,302,SCT000000274,SAM000183270,3608,dendritic cells and monocyte,,3608,,/3608,2
229431,ANO000000178,1,297,302,SCT000000274,SAM000183271,3608,dendritic cells and monocyte,,3608,,/3608,2
229432,ANO000000178,1,297,302,SCT000000274,SAM000183272,3608,dendritic cells and monocyte,,3608,,/3608,2
229433,ANO000000178,1,297,302,SCT000000274,SAM000183273,3608,dendritic cells and monocyte,,3608,,/3608,2
229434,ANO000000178,1,297,302,SCT000000274,SAM000183274,3608,dendritic cells and monocyte,,3608,,/3608,2
229435,ANO000000178,1,297,302,SCT000000274,SAM000183275,3608,dendritic cells and monocyte,,3608,,/3608,2
229436,ANO000000178,1,297,302,SCT000000274,SAM000183276,3608,dendritic cells and monocyte,,3608,,/3608,2
229437,ANO000000178,1,297,302,SCT000000274,SAM000183277,3608,dendritic cells and monocyte,,3608,,/3608,2
229438,ANO000000178,1,297,302,SCT000000274,SAM000183278,3608,dendritic cells and monocyte,,3608,,/3608,2
229439,ANO000000178,1,297,302,SCT000000274,SAM000183279,3608,dendritic cells and monocyte,,3608,,/3608,2
229440,ANO000000178,1,297,302,SCT000000274,SAM000183280,3608,dendritic cells and monocyte,,3608,,/3608,2
229441,ANO000000178,1,297,302,SCT000000274,SAM000183267,3608,dendritic cells and monocyte,,3608,,/3608,2
229442,ANO000000178,1,297,302,SCT000000274,SAM000182975,3608,dendritic cells and monocyte,,3608,,/3608,2
229443,ANO000000178,1,297,302,SCT000000274,SAM000183316,3608,dendritic cells and monocyte,,3608,,/3608,1
229444,ANO000000178,1,297,302,SCT000000274,SAM000183318,3608,dendritic cells and monocyte,,3608,,/3608,1
229445,ANO000000178,1,297,302,SCT000000274,SAM000183352,3608,dendritic cells and monocyte,,3608,,/3608,1
229446,ANO000000178,1,297,302,SCT000000274,SAM000183353,3608,dendritic cells and monocyte,,3608,,/3608,1
229447,ANO000000178,1,297,302,SCT000000274,SAM000183354,3608,dendritic cells and monocyte,,3608,,/3608,1
229448,ANO000000178,1,297,302,SCT000000274,SAM000183356,3608,dendritic cells and monocyte,,3608,,/3608,1
229449,ANO000000178,1,297,302,SCT000000274,SAM000183357,3608,dendritic cells and monocyte,,3608,,/3608,1
229450,ANO000000178,1,297,302,SCT000000274,SAM000183358,3608,dendritic cells and monocyte,,3608,,/3608,1
229451,ANO000000178,1,297,302,SCT000000274,SAM000183359,3608,dendritic cells and monocyte,,3608,,/3608,1
229452,ANO000000178,1,297,302,SCT000000274,SAM000183360,3608,dendritic cells and monocyte,,3608,,/3608,1
229453,ANO000000178,1,297,302,SCT000000274,SAM000183361,3608,dendritic cells and monocyte,,3608,,/3608,1
229454,ANO000000178,1,297,302,SCT000000274,SAM000183362,3608,dendritic cells and monocyte,,3608,,/3608,1
229455,ANO000000178,1,297,302,SCT000000274,SAM000183363,3608,dendritic cells and monocyte,,3608,,/3608,1
229456,ANO000000178,1,297,302,SCT000000274,SAM000183364,3608,dendritic cells and monocyte,,3608,,/3608,2
229457,ANO000000178,1,297,302,SCT000000274,SAM000183366,3608,dendritic cells and monocyte,,3608,,/3608,2
229458,ANO000000178,1,297,302,SCT000000274,SAM000183351,3608,dendritic cells and monocyte,,3608,,/3608,1
229459,ANO000000178,1,297,302,SCT000000274,SAM000183367,3608,dendritic cells and monocyte,,3608,,/3608,2
229460,ANO000000178,1,297,302,SCT000000274,SAM000183369,3608,dendritic cells and monocyte,,3608,,/3608,2
229461,ANO000000178,1,297,302,SCT000000274,SAM000183370,3608,dendritic cells and monocyte,,3608,,/3608,2
229462,ANO000000178,1,297,302,SCT000000274,SAM000183371,3608,dendritic cells and monocyte,,3608,,/3608,2
229463,ANO000000178,1,297,302,SCT000000274,SAM000183372,3608,dendritic cells and monocyte,,3608,,/3608,1
229464,ANO000000178,1,297,302,SCT000000274,SAM000183373,3608,dendritic cells and monocyte,,3608,,/3608,2
229465,ANO000000178,1,297,302,SCT000000274,SAM000183374,3608,dendritic cells and monocyte,,3608,,/3608,2
229466,ANO000000178,1,297,302,SCT000000274,SAM000183375,3608,dendritic cells and monocyte,,3608,,/3608,2
229467,ANO000000178,1,297,302,SCT000000274,SAM000183376,3608,dendritic cells and monocyte,,3608,,/3608,2
229468,ANO000000178,1,297,302,SCT000000274,SAM000183377,3608,dendritic cells and monocyte,,3608,,/3608,2
229469,ANO000000178,1,297,302,SCT000000274,SAM000183378,3608,dendritic cells and monocyte,,3608,,/3608,2
229470,ANO000000178,1,297,302,SCT000000274,SAM000183379,3608,dendritic cells and monocyte,,3608,,/3608,2
229471,ANO000000178,1,297,302,SCT000000274,SAM000183380,3608,dendritic cells and monocyte,,3608,,/3608,2
229472,ANO000000178,1,297,302,SCT000000274,SAM000183381,3608,dendritic cells and monocyte,,3608,,/3608,1
229473,ANO000000178,1,297,302,SCT000000274,SAM000183368,3608,dendritic cells and monocyte,,3608,,/3608,2
229474,ANO000000178,1,297,302,SCT000000274,SAM000183317,3608,dendritic cells and monocyte,,3608,,/3608,1
229475,ANO000000178,1,297,302,SCT000000274,SAM000183350,3608,dendritic cells and monocyte,,3608,,/3608,1
229476,ANO000000178,1,297,302,SCT000000274,SAM000183347,3608,dendritic cells and monocyte,,3608,,/3608,1
229477,ANO000000178,1,297,302,SCT000000274,SAM000183319,3608,dendritic cells and monocyte,,3608,,/3608,1
229478,ANO000000178,1,297,302,SCT000000274,SAM000183320,3608,dendritic cells and monocyte,,3608,,/3608,1
229479,ANO000000178,1,297,302,SCT000000274,SAM000183321,3608,dendritic cells and monocyte,,3608,,/3608,1
229480,ANO000000178,1,297,302,SCT000000274,SAM000183322,3608,dendritic cells and monocyte,,3608,,/3608,1
229481,ANO000000178,1,297,302,SCT000000274,SAM000183323,3608,dendritic cells and monocyte,,3608,,/3608,1
229482,ANO000000178,1,297,302,SCT000000274,SAM000183324,3608,dendritic cells and monocyte,,3608,,/3608,1
229483,ANO000000178,1,297,302,SCT000000274,SAM000183325,3608,dendritic cells and monocyte,,3608,,/3608,1
